"Year","year_num","quarter_num","City","County","Sales","Num_Units","Completeness_pct","Administered_Dose1_Recip","Administered_Dose1_Pop_Pct","Series_Complete_Yes","Series_Complete_Pop_Pct","Booster_Doses","Booster_Doses_Vax_Pct","Series_Complete_Pop_Pct_SVI","Booster_Doses_Vax_Pct_SVI","Census2019","county_avg_quarterly_sale_per_capita","Is_Commerce_Center"
"2022 Quarter 3",2022,3,"Unincorporated Wahkiakum County","Wahkiakum County",12000318,2430,96.1,2416,53.8,2234,49.8,1184,53,1,4,4488,3996.17647058824,FALSE
"2019 Quarter 1",2019,1,"Unincorporated Walla Walla County","Walla Walla County",49556426,3736,0,0,0,0,0,0,0,0,0,60760,3765.87320605662,FALSE
"2019 Quarter 2",2019,2,"Unincorporated Walla Walla County","Walla Walla County",68262563,4199,0,0,0,0,0,0,0,0,0,60760,4801.96795589203,TRUE
"2019 Quarter 3",2019,3,"Unincorporated Walla Walla County","Walla Walla County",66967043,4478,0,0,0,0,0,0,0,0,0,60760,5048.87467083608,TRUE
"2019 Quarter 4",2019,4,"Unincorporated Walla Walla County","Walla Walla County",68042374,4856,0,0,0,0,0,0,0,0,0,60760,4914.65984200132,TRUE
"2020 Quarter 1",2020,1,"Unincorporated Walla Walla County","Walla Walla County",56794315,4547,0,0,0,0,0,0,0,0,0,60760,4131.79851876234,TRUE
"2020 Quarter 2",2020,2,"Unincorporated Walla Walla County","Walla Walla County",73443114,5112,0,0,0,0,0,0,0,0,0,60760,4753.54372942726,TRUE
"2020 Quarter 3",2020,3,"Unincorporated Walla Walla County","Walla Walla County",98273588,5220,0,0,0,0,0,0,0,0,0,60760,5691.14573732719,TRUE
"2020 Quarter 4",2020,4,"Unincorporated Walla Walla County","Walla Walla County",88447940,5865,0,0,0,0,0,0,0,0,0,60760,5503.43949967084,TRUE
"2021 Quarter 1",2021,1,"Unincorporated Walla Walla County","Walla Walla County",77594682,5578,96,20999,34.6,14495,23.9,0,0,9,0,60760,5140.50399934167,TRUE
"2021 Quarter 2",2021,2,"Unincorporated Walla Walla County","Walla Walla County",102425034,5831,96.1,32370,53.3,29342,48.3,0,0,11,0,60760,6442.67595457538,TRUE
"2021 Quarter 3",2021,3,"Unincorporated Walla Walla County","Walla Walla County",115157369,5847,96.2,37951,62.5,33414,55,0,0,12,0,60760,6682.89721856485,TRUE
"2021 Quarter 4",2021,4,"Unincorporated Walla Walla County","Walla Walla County",104245083,6425,96.2,41187,67.8,37007,60.9,14463,39.1,12,0,60760,6503.39316984858,TRUE
"2022 Quarter 1",2022,1,"Unincorporated Walla Walla County","Walla Walla County",80839976,5929,96.2,42741,70.3,38469,63.3,18571,48.3,12,11,60760,5618.69583607637,TRUE
"2022 Quarter 2",2022,2,"Unincorporated Walla Walla County","Walla Walla County",101333084,6214,96.1,43338,71.3,39034,64.2,19814,50.8,10,12,60760,6716.05092165899,TRUE
"2022 Quarter 3",2022,3,"Unincorporated Walla Walla County","Walla Walla County",107360782,6203,96.1,43905,72.3,39459,64.9,20540,52.1,10,12,60760,6820.12946017117,TRUE
"2019 Quarter 1",2019,1,"Unincorporated Whatcom County","Whatcom County",184661456,7653,0,0,0,0,0,0,0,0,0,229247,4537.16225294115,TRUE
"2019 Quarter 2",2019,2,"Unincorporated Whatcom County","Whatcom County",221471589,8553,0,0,0,0,0,0,0,0,0,229247,5344.58503709972,TRUE
"2019 Quarter 3",2019,3,"Unincorporated Whatcom County","Whatcom County",236443952,8922,0,0,0,0,0,0,0,0,0,229247,5592.60006019708,TRUE
"2019 Quarter 4",2019,4,"Unincorporated Whatcom County","Whatcom County",227378062,10104,0,0,0,0,0,0,0,0,0,229247,5581.26510706792,TRUE
"2020 Quarter 1",2020,1,"Unincorporated Whatcom County","Whatcom County",195232771,9208,0,0,0,0,0,0,0,0,0,229247,4656.11144747805,TRUE
"2020 Quarter 2",2020,2,"Unincorporated Whatcom County","Whatcom County",194383415,9386,0,0,0,0,0,0,0,0,0,229247,4568.39152529804,TRUE
"2020 Quarter 3",2020,3,"Unincorporated Whatcom County","Whatcom County",239294262,9810,0,0,0,0,0,0,0,0,0,229247,5671.40001395874,TRUE
"2020 Quarter 4",2020,4,"Unincorporated Whatcom County","Whatcom County",255907878,11144,0,0,0,0,0,0,0,0,0,229247,5825.73033889211,TRUE
"2021 Quarter 1",2021,1,"Unincorporated Whatcom County","Whatcom County",238837696,10432,96,72277,31.5,44520,19.4,0,0,5,0,229247,5381.5915846227,TRUE
"2021 Quarter 2",2021,2,"Unincorporated Whatcom County","Whatcom County",274799462,11020,96.1,154560,67.4,138256,60.3,0,0,8,0,229247,6277.31946764843,TRUE
"2021 Quarter 3",2021,3,"Unincorporated Whatcom County","Whatcom County",285831075,11277,96.2,173344,75.6,155025,67.6,0,0,8,0,229247,6413.51042325527,TRUE
"2021 Quarter 4",2021,4,"Unincorporated Whatcom County","Whatcom County",290999699,12584,96.2,173850,75.8,156828,68.4,60108,38.3,8,0,229247,6462.84739604008,TRUE
"2022 Quarter 1",2022,1,"Unincorporated Whatcom County","Whatcom County",273979170,11957,96.2,181649,79.2,163902,71.5,89221,54.4,8,8,229247,6015.2364392991,TRUE
"2022 Quarter 2",2022,2,"Unincorporated Whatcom County","Whatcom County",303375672,12693,96.1,184840,80.6,166423,72.6,94368,56.7,7,8,229247,6888.57862043996,TRUE
"2022 Quarter 3",2022,3,"Unincorporated Whatcom County","Whatcom County",352043949,12906,96.1,188420,82.2,168490,73.5,97711,58,7,8,229247,7378.1159927938,TRUE
"2019 Quarter 1",2019,1,"Unincorporated Whitman County","Whitman County",17836825,2145,0,0,0,0,0,0,0,0,0,50104,3221.25059875459,FALSE
"2019 Quarter 2",2019,2,"Unincorporated Whitman County","Whitman County",21052638,2408,0,0,0,0,0,0,0,0,0,50104,3728.81861727607,FALSE
"2019 Quarter 3",2019,3,"Unincorporated Whitman County","Whitman County",24561631,2560,0,0,0,0,0,0,0,0,0,50104,4387.88587737506,FALSE
"2019 Quarter 4",2019,4,"Unincorporated Whitman County","Whitman County",25245533,2993,0,0,0,0,0,0,0,0,0,50104,4155.22121986269,FALSE
"2020 Quarter 1",2020,1,"Unincorporated Whitman County","Whitman County",28015336,2817,0,0,0,0,0,0,0,0,0,50104,3750.30542471659,FALSE
"2020 Quarter 2",2020,2,"Unincorporated Whitman County","Whitman County",26372088,3126,0,0,0,0,0,0,0,0,0,50104,3620.17425754431,FALSE
"2020 Quarter 3",2020,3,"Unincorporated Whitman County","Whitman County",30674571,3032,0,0,0,0,0,0,0,0,0,50104,4562.29784049178,FALSE
"2020 Quarter 4",2020,4,"Unincorporated Whitman County","Whitman County",32794089,3583,0,0,0,0,0,0,0,0,0,50104,4291.34176912023,FALSE
"2021 Quarter 1",2021,1,"Unincorporated Whitman County","Whitman County",23803465,3399,96,9933,19.8,6790,13.6,0,0,9,0,50104,3560.20339693438,FALSE
"2021 Quarter 2",2021,2,"Unincorporated Whitman County","Whitman County",29031526,3447,96.1,21008,41.9,18073,36.1,0,0,10,0,50104,4152.66270158071,FALSE
"2021 Quarter 3",2021,3,"Unincorporated Whitman County","Whitman County",28921497,3490,96.2,24281,48.5,20544,41,0,0,11,0,50104,4683.10057081271,FALSE
"2021 Quarter 4",2021,4,"Unincorporated Whitman County","Whitman County",32795021,3953,96.2,26826,53.5,22359,44.6,8080,36.1,11,0,50104,4723.06544387674,FALSE
"2022 Quarter 1",2022,1,"Unincorporated Whitman County","Whitman County",27324919,3688,96.2,28482,56.8,23321,46.5,11242,48.2,11,11,50104,4332.1665136516,FALSE
"2022 Quarter 2",2022,2,"Unincorporated Whitman County","Whitman County",34051948,3719,96.1,29042,58,23826,47.6,12425,52.1,9,12,50104,4786.63685534089,FALSE
"2022 Quarter 3",2022,3,"Unincorporated Whitman County","Whitman County",49875596,3703,96.1,29928,59.7,24370,48.6,13050,53.5,9,12,50104,5575.49614801213,FALSE
"2019 Quarter 1",2019,1,"Unincorporated Yakima County","Yakima County",135969846,5401,0,0,0,0,0,0,0,0,0,250873,3643.00517791871,TRUE
"2019 Quarter 2",2019,2,"Unincorporated Yakima County","Yakima County",171945488,5987,0,0,0,0,0,0,0,0,0,250873,4402.39449043939,TRUE
"2019 Quarter 3",2019,3,"Unincorporated Yakima County","Yakima County",180849437,6422,0,0,0,0,0,0,0,0,0,250873,4519.93785301726,TRUE
"2019 Quarter 4",2019,4,"Unincorporated Yakima County","Yakima County",172084212,7176,0,0,0,0,0,0,0,0,0,250873,4451.42915339634,TRUE
"2020 Quarter 1",2020,1,"Unincorporated Yakima County","Yakima County",164634571,6799,0,0,0,0,0,0,0,0,0,250873,3965.95680284447,TRUE
"2020 Quarter 2",2020,2,"Unincorporated Yakima County","Yakima County",186093077,7402,0,0,0,0,0,0,0,0,0,250873,4278.57703698684,TRUE
"2020 Quarter 3",2020,3,"Unincorporated Yakima County","Yakima County",200275264,7602,0,0,0,0,0,0,0,0,0,250873,4751.9810501728,TRUE
"2020 Quarter 4",2020,4,"Unincorporated Yakima County","Yakima County",182392967,8391,0,0,0,0,0,0,0,0,0,250873,4734.18034224488,TRUE
"2021 Quarter 1",2021,1,"Unincorporated Yakima County","Yakima County",167804972,8064,96,67341,26.8,42995,17.1,0,0,13,0,250873,4545.09726833896,TRUE
"2021 Quarter 2",2021,2,"Unincorporated Yakima County","Yakima County",197274176,8528,96.1,122430,48.8,107714,42.9,0,0,15,0,250873,5358.84807053768,TRUE
"2021 Quarter 3",2021,3,"Unincorporated Yakima County","Yakima County",196490660,8560,96.2,152620,60.8,130195,51.9,0,0,16,0,250873,5284.80644788399,TRUE
"2021 Quarter 4",2021,4,"Unincorporated Yakima County","Yakima County",212676068,9359,96.2,165359,65.9,145962,58.2,43483,29.8,16,0,250873,5350.67001231699,TRUE
"2022 Quarter 1",2022,1,"Unincorporated Yakima County","Yakima County",200543854,8941,96.2,175161,69.8,155777,62.1,63167,40.5,16,15,250873,4837.78291805017,TRUE
"2022 Quarter 2",2022,2,"Unincorporated Yakima County","Yakima County",233726116,9321,96.1,177628,70.8,158714,63.3,67860,42.8,14,15,250873,5563.70021086366,TRUE
"2022 Quarter 3",2022,3,"Unincorporated Yakima County","Yakima County",241905543,9295,96.1,180454,71.9,160735,64.1,71738,44.6,14,15,250873,5571.60711196502,TRUE
"2019 Quarter 1",2019,1,"Union Gap","Yakima County",121108197,2499,0,0,0,0,0,0,0,0,0,250873,3643.00517791871,TRUE
"2019 Quarter 2",2019,2,"Union Gap","Yakima County",150578366,2601,0,0,0,0,0,0,0,0,0,250873,4402.39449043939,TRUE
"2019 Quarter 3",2019,3,"Union Gap","Yakima County",151133550,2687,0,0,0,0,0,0,0,0,0,250873,4519.93785301726,TRUE
"2019 Quarter 4",2019,4,"Union Gap","Yakima County",160228808,2935,0,0,0,0,0,0,0,0,0,250873,4451.42915339634,TRUE
"2020 Quarter 1",2020,1,"Union Gap","Yakima County",123697344,2794,0,0,0,0,0,0,0,0,0,250873,3965.95680284447,TRUE
"2020 Quarter 2",2020,2,"Union Gap","Yakima County",96921343,2969,0,0,0,0,0,0,0,0,0,250873,4278.57703698684,TRUE
"2020 Quarter 3",2020,3,"Union Gap","Yakima County",152658584,3003,0,0,0,0,0,0,0,0,0,250873,4751.9810501728,TRUE
"2020 Quarter 4",2020,4,"Union Gap","Yakima County",160677251,3243,0,0,0,0,0,0,0,0,0,250873,4734.18034224488,TRUE
"2021 Quarter 1",2021,1,"Union Gap","Yakima County",150613302,3164,96,67341,26.8,42995,17.1,0,0,13,0,250873,4545.09726833896,TRUE
"2021 Quarter 2",2021,2,"Union Gap","Yakima County",172300297,3310,96.1,122430,48.8,107714,42.9,0,0,15,0,250873,5358.84807053768,TRUE
"2021 Quarter 3",2021,3,"Union Gap","Yakima County",175974843,3275,96.2,152620,60.8,130195,51.9,0,0,16,0,250873,5284.80644788399,TRUE
"2021 Quarter 4",2021,4,"Union Gap","Yakima County",184076529,3558,96.2,165359,65.9,145962,58.2,43483,29.8,16,0,250873,5350.67001231699,TRUE
"2022 Quarter 1",2022,1,"Union Gap","Yakima County",157212842,3296,96.2,175161,69.8,155777,62.1,63167,40.5,16,15,250873,4837.78291805017,TRUE
"2022 Quarter 2",2022,2,"Union Gap","Yakima County",165784314,3326,96.1,177628,70.8,158714,63.3,67860,42.8,14,15,250873,5563.70021086366,TRUE
"2022 Quarter 3",2022,3,"Union Gap","Yakima County",174644449,3358,96.1,180454,71.9,160735,64.1,71738,44.6,14,15,250873,5571.60711196502,TRUE
"2019 Quarter 1",2019,1,"Uniontown","Whitman County",459805,398,0,0,0,0,0,0,0,0,0,50104,3221.25059875459,FALSE
"2019 Quarter 2",2019,2,"Uniontown","Whitman County",482989,430,0,0,0,0,0,0,0,0,0,50104,3728.81861727607,FALSE
"2019 Quarter 3",2019,3,"Uniontown","Whitman County",830956,449,0,0,0,0,0,0,0,0,0,50104,4387.88587737506,FALSE
"2019 Quarter 4",2019,4,"Uniontown","Whitman County",469276,476,0,0,0,0,0,0,0,0,0,50104,4155.22121986269,FALSE
"2020 Quarter 1",2020,1,"Uniontown","Whitman County",456046,440,0,0,0,0,0,0,0,0,0,50104,3750.30542471659,FALSE
"2020 Quarter 2",2020,2,"Uniontown","Whitman County",551976,524,0,0,0,0,0,0,0,0,0,50104,3620.17425754431,FALSE
"2020 Quarter 3",2020,3,"Uniontown","Whitman County",864902,519,0,0,0,0,0,0,0,0,0,50104,4562.29784049178,FALSE
"2020 Quarter 4",2020,4,"Uniontown","Whitman County",724165,619,0,0,0,0,0,0,0,0,0,50104,4291.34176912023,FALSE
"2021 Quarter 1",2021,1,"Uniontown","Whitman County",839086,610,96,9933,19.8,6790,13.6,0,0,9,0,50104,3560.20339693438,FALSE
"2021 Quarter 2",2021,2,"Uniontown","Whitman County",927961,629,96.1,21008,41.9,18073,36.1,0,0,10,0,50104,4152.66270158071,FALSE
"2021 Quarter 3",2021,3,"Uniontown","Whitman County",877387,580,96.2,24281,48.5,20544,41,0,0,11,0,50104,4683.10057081271,FALSE
"2021 Quarter 4",2021,4,"Uniontown","Whitman County",707057,649,96.2,26826,53.5,22359,44.6,8080,36.1,11,0,50104,4723.06544387674,FALSE
"2022 Quarter 1",2022,1,"Uniontown","Whitman County",594377,596,96.2,28482,56.8,23321,46.5,11242,48.2,11,11,50104,4332.1665136516,FALSE
"2022 Quarter 2",2022,2,"Uniontown","Whitman County",1002745,654,96.1,29042,58,23826,47.6,12425,52.1,9,12,50104,4786.63685534089,FALSE
"2022 Quarter 3",2022,3,"Uniontown","Whitman County",809931,622,96.1,29928,59.7,24370,48.6,13050,53.5,9,12,50104,5575.49614801213,FALSE
"2019 Quarter 1",2019,1,"University Place","Pierce County",81413859,5601,0,0,0,0,0,0,0,0,0,904980,4652.06661473182,TRUE
"2019 Quarter 2",2019,2,"University Place","Pierce County",87191083,6137,0,0,0,0,0,0,0,0,0,904980,5222.3736911313,TRUE
"2019 Quarter 3",2019,3,"University Place","Pierce County",92272143,6504,0,0,0,0,0,0,0,0,0,904980,5396.89088819642,TRUE
"2019 Quarter 4",2019,4,"University Place","Pierce County",99469075,7132,0,0,0,0,0,0,0,0,0,904980,5455.43588035095,TRUE
"2020 Quarter 1",2020,1,"University Place","Pierce County",85924864,6804,0,0,0,0,0,0,0,0,0,904980,4796.67237287012,TRUE
"2020 Quarter 2",2020,2,"University Place","Pierce County",90641415,7290,0,0,0,0,0,0,0,0,0,904980,4939.51144224182,TRUE
"2020 Quarter 3",2020,3,"University Place","Pierce County",102595186,7664,0,0,0,0,0,0,0,0,0,904980,5774.71175495591,TRUE
"2020 Quarter 4",2020,4,"University Place","Pierce County",107449854,8590,0,0,0,0,0,0,0,0,0,904980,5952.03256425556,TRUE
"2021 Quarter 1",2021,1,"University Place","Pierce County",97730585,8137,96,224392,24.8,143093,15.8,0,0,5,0,904980,5725.0764127384,TRUE
"2021 Quarter 2",2021,2,"University Place","Pierce County",111555793,8504,96.1,479852,53,418025,46.2,0,0,7,0,904980,6579.38663285377,TRUE
"2021 Quarter 3",2021,3,"University Place","Pierce County",114044043,8589,96.2,582040,64.3,504217,55.7,0,0,8,0,904980,6470.80429512254,TRUE
"2021 Quarter 4",2021,4,"University Place","Pierce County",122428847,9488,96.2,612198,67.6,547687,60.5,177054,32.3,8,0,904980,6504.65343764503,TRUE
"2022 Quarter 1",2022,1,"University Place","Pierce County",106661429,8885,96.2,653425,72.2,590000,65.2,262528,44.5,8,7,904980,6068.64592698181,TRUE
"2022 Quarter 2",2022,2,"University Place","Pierce County",117744588,9295,96.1,666772,73.7,600553,66.4,292035,48.9,7,7,904980,6655.07440716922,TRUE
"2022 Quarter 3",2022,3,"University Place","Pierce County",128559354,9327,96.1,678219,74.9,608080,67.2,307182,50.5,7,8,904980,6996.6650345864,TRUE
"2019 Quarter 1",2019,1,"Vader","Lewis County",700590,512,0,0,0,0,0,0,0,0,0,80707,4861.89729515408,FALSE
"2019 Quarter 2",2019,2,"Vader","Lewis County",826001,523,0,0,0,0,0,0,0,0,0,80707,5420.43420025524,FALSE
"2019 Quarter 3",2019,3,"Vader","Lewis County",979361,580,0,0,0,0,0,0,0,0,0,80707,5999.96400560051,FALSE
"2019 Quarter 4",2019,4,"Vader","Lewis County",873801,652,0,0,0,0,0,0,0,0,0,80707,6523.81256892215,FALSE
"2020 Quarter 1",2020,1,"Vader","Lewis County",899063,688,0,0,0,0,0,0,0,0,0,80707,4483.94652260647,FALSE
"2020 Quarter 2",2020,2,"Vader","Lewis County",925948,823,0,0,0,0,0,0,0,0,0,80707,5201.61593170357,FALSE
"2020 Quarter 3",2020,3,"Vader","Lewis County",1094335,790,0,0,0,0,0,0,0,0,0,80707,6112.86526571425,FALSE
"2020 Quarter 4",2020,4,"Vader","Lewis County",1472870,893,0,0,0,0,0,0,0,0,0,80707,5966.71680275565,FALSE
"2021 Quarter 1",2021,1,"Vader","Lewis County",1492427,901,96,18317,22.7,10388,12.9,0,0,13,0,80707,5813.0443332053,FALSE
"2021 Quarter 2",2021,2,"Vader","Lewis County",1954997,891,96.1,33767,41.8,29916,37.1,0,0,14,0,80707,6793.59577236175,FALSE
"2021 Quarter 3",2021,3,"Vader","Lewis County",3076093,901,96.2,43274,53.6,36735,45.5,0,0,15,0,80707,6749.45201779276,FALSE
"2021 Quarter 4",2021,4,"Vader","Lewis County",2793176,1012,96.2,43525,53.9,39305,48.7,12251,31.2,15,0,80707,6512.62386162291,FALSE
"2022 Quarter 1",2022,1,"Vader","Lewis County",2465382,901,96.2,45791,56.7,41230,51.1,17966,43.6,16,15,80707,6088.53937081046,FALSE
"2022 Quarter 2",2022,2,"Vader","Lewis County",1928813,919,96.1,46466,57.6,41922,51.9,19233,45.9,14,15,80707,6972.20337765002,FALSE
"2022 Quarter 3",2022,3,"Vader","Lewis County",1743488,861,96.1,47021,58.3,42412,52.6,19830,46.8,14,15,80707,7544.28581163963,FALSE
"2019 Quarter 1",2019,1,"Vancouver","Clark County",1031920889,15089,0,0,0,0,0,0,0,0,0,488241,3841.25032719497,TRUE
"2019 Quarter 2",2019,2,"Vancouver","Clark County",1158312602,15953,0,0,0,0,0,0,0,0,0,488241,4308.03130421247,TRUE
"2019 Quarter 3",2019,3,"Vancouver","Clark County",1209135312,16365,0,0,0,0,0,0,0,0,0,488241,4568.37047073064,TRUE
"2019 Quarter 4",2019,4,"Vancouver","Clark County",1255036038,18242,0,0,0,0,0,0,0,0,0,488241,4685.00097697653,TRUE
"2020 Quarter 1",2020,1,"Vancouver","Clark County",1098025364,16790,0,0,0,0,0,0,0,0,0,488241,4087.60416679468,TRUE
"2020 Quarter 2",2020,2,"Vancouver","Clark County",1087696475,17034,0,0,0,0,0,0,0,0,0,488241,4210.17848152859,TRUE
"2020 Quarter 3",2020,3,"Vancouver","Clark County",1286682316,17988,0,0,0,0,0,0,0,0,0,488241,5052.24871733427,TRUE
"2020 Quarter 4",2020,4,"Vancouver","Clark County",1371017832,20286,0,0,0,0,0,0,0,0,0,488241,5282.4862578112,TRUE
"2021 Quarter 1",2021,1,"Vancouver","Clark County",1311833725,18703,96,122038,25,69255,14.2,0,0,5,0,488241,4940.03502778341,TRUE
"2021 Quarter 2",2021,2,"Vancouver","Clark County",1532480702,19449,96.1,266680,54.6,237976,48.7,0,0,7,0,488241,5714.63465788412,TRUE
"2021 Quarter 3",2021,3,"Vancouver","Clark County",1571309489,19831,96.2,308908,63.3,275506,56.4,0,0,8,0,488241,5838.24408028003,TRUE
"2021 Quarter 4",2021,4,"Vancouver","Clark County",1582652275,21842,96.2,332560,68.1,298449,61.1,111076,37.2,8,0,488241,5910.39996641003,TRUE
"2022 Quarter 1",2022,1,"Vancouver","Clark County",1476731177,20556,96.2,351052,71.9,314208,64.4,160543,51.1,8,8,488241,5462.38050470976,TRUE
"2022 Quarter 2",2022,2,"Vancouver","Clark County",1565197791,21101,96.1,356794,73.1,320146,65.6,171390,53.5,7,8,488241,5945.6929651545,TRUE
"2022 Quarter 3",2022,3,"Vancouver","Clark County",1657291337,21355,96.1,363179,74.4,324944,66.6,178695,55,7,8,488241,6253.69445826958,TRUE
"2019 Quarter 1",2019,1,"Waitsburg","Walla Walla County",1955352,871,0,0,0,0,0,0,0,0,0,60760,3765.87320605662,FALSE
"2019 Quarter 2",2019,2,"Waitsburg","Walla Walla County",2011036,874,0,0,0,0,0,0,0,0,0,60760,4801.96795589203,FALSE
"2019 Quarter 3",2019,3,"Waitsburg","Walla Walla County",2025649,951,0,0,0,0,0,0,0,0,0,60760,5048.87467083608,FALSE
"2019 Quarter 4",2019,4,"Waitsburg","Walla Walla County",2158131,1074,0,0,0,0,0,0,0,0,0,60760,4914.65984200132,FALSE
"2020 Quarter 1",2020,1,"Waitsburg","Walla Walla County",2044625,1015,0,0,0,0,0,0,0,0,0,60760,4131.79851876234,FALSE
"2020 Quarter 2",2020,2,"Waitsburg","Walla Walla County",2672095,1226,0,0,0,0,0,0,0,0,0,60760,4753.54372942726,FALSE
"2020 Quarter 3",2020,3,"Waitsburg","Walla Walla County",2960025,1180,0,0,0,0,0,0,0,0,0,60760,5691.14573732719,FALSE
"2020 Quarter 4",2020,4,"Waitsburg","Walla Walla County",3064181,1454,0,0,0,0,0,0,0,0,0,60760,5503.43949967084,FALSE
"2021 Quarter 1",2021,1,"Waitsburg","Walla Walla County",2626895,1379,96,20999,34.6,14495,23.9,0,0,9,0,60760,5140.50399934167,FALSE
"2021 Quarter 2",2021,2,"Waitsburg","Walla Walla County",2943253,1346,96.1,32370,53.3,29342,48.3,0,0,11,0,60760,6442.67595457538,FALSE
"2021 Quarter 3",2021,3,"Waitsburg","Walla Walla County",3331076,1340,96.2,37951,62.5,33414,55,0,0,12,0,60760,6682.89721856485,FALSE
"2021 Quarter 4",2021,4,"Waitsburg","Walla Walla County",3181614,1485,96.2,41187,67.8,37007,60.9,14463,39.1,12,0,60760,6503.39316984858,FALSE
"2022 Quarter 1",2022,1,"Waitsburg","Walla Walla County",2707156,1397,96.2,42741,70.3,38469,63.3,18571,48.3,12,11,60760,5618.69583607637,FALSE
"2022 Quarter 2",2022,2,"Waitsburg","Walla Walla County",3228952,1341,96.1,43338,71.3,39034,64.2,19814,50.8,10,12,60760,6716.05092165899,FALSE
"2022 Quarter 3",2022,3,"Waitsburg","Walla Walla County",3649896,1382,96.1,43905,72.3,39459,64.9,20540,52.1,10,12,60760,6820.12946017117,FALSE
"2019 Quarter 1",2019,1,"Walla Walla City","Walla Walla County",144927442,6119,0,0,0,0,0,0,0,0,0,60760,3765.87320605662,TRUE
"2019 Quarter 2",2019,2,"Walla Walla City","Walla Walla County",180492906,6537,0,0,0,0,0,0,0,0,0,60760,4801.96795589203,TRUE
